timestamp,mem_mb,fs_init_mb,fs_delta_mb,repeat_idx,pair_idx,operation,elapsed_ms,comment
15:34:11,256,96,0,2,0,CLEANUP,436.472,
15:34:50,256,96,0,3,0,BUILD,38505.047,
15:34:55,256,96,0,3,0,INFO.du,621070891.000,du_B=621070891
15:35:01,256,96,0,3,0,INFO.vmrss,265216.000,pid=986892;VmRSS_kB=265216
15:35:06,256,96,0,3,1,SNAPSHOT,858.294,
15:35:17,256,96,0,3,1,RESTORE,115.420,
15:35:28,256,96,0,3,2,SNAPSHOT,852.573,
15:35:38,256,96,0,3,2,RESTORE,114.010,
15:35:49,256,96,0,3,3,SNAPSHOT,864.559,
15:35:59,256,96,0,3,3,RESTORE,115.391,
15:36:10,256,96,0,3,4,SNAPSHOT,871.799,
15:36:20,256,96,0,3,4,RESTORE,113.574,
15:36:31,256,96,0,3,5,SNAPSHOT,906.673,
15:36:41,256,96,0,3,5,RESTORE,114.540,
15:36:47,256,96,0,3,0,CLEANUP,431.354,
15:37:46,256,128,0,1,0,BUILD,54731.467,
15:37:52,256,128,0,1,0,INFO.du,654632419.000,du_B=654632419
15:37:57,256,128,0,1,0,INFO.vmrss,265216.000,pid=989330;VmRSS_kB=265216
15:38:03,256,128,0,1,1,SNAPSHOT,857.309,
15:38:13,256,128,0,1,1,RESTORE,114.183,
15:38:24,256,128,0,1,2,SNAPSHOT,879.742,
15:38:34,256,128,0,1,2,RESTORE,116.733,
15:38:45,256,128,0,1,3,SNAPSHOT,922.565,
15:38:56,256,128,0,1,3,RESTORE,115.692,
15:39:07,256,128,0,1,4,SNAPSHOT,966.605,
15:39:17,256,128,0,1,4,RESTORE,114.487,
15:39:28,256,128,0,1,5,SNAPSHOT,992.012,
15:39:38,256,128,0,1,5,RESTORE,125.057,
15:39:44,256,128,0,1,0,CLEANUP,440.424,
15:40:10,256,128,0,2,0,BUILD,26520.532,
15:40:16,256,128,0,2,0,INFO.du,654639472.000,du_B=654639472
15:40:21,256,128,0,2,0,INFO.vmrss,265216.000,pid=991773;VmRSS_kB=265216
15:40:27,256,128,0,2,1,SNAPSHOT,787.046,
15:40:37,256,128,0,2,1,RESTORE,115.265,
15:40:48,256,128,0,2,2,SNAPSHOT,795.139,
15:40:58,256,128,0,2,2,RESTORE,115.881,
15:41:09,256,128,0,2,3,SNAPSHOT,834.210,
15:41:19,256,128,0,2,3,RESTORE,115.923,
15:41:30,256,128,0,2,4,SNAPSHOT,874.937,
15:41:40,256,128,0,2,4,RESTORE,116.875,
15:41:51,256,128,0,2,5,SNAPSHOT,845.793,
15:42:01,256,128,0,2,5,RESTORE,114.799,
15:42:07,256,128,0,2,0,CLEANUP,447.240,
15:43:02,256,128,0,3,0,BUILD,55125.059,
15:43:08,256,128,0,3,0,INFO.du,654646525.000,du_B=654646525
15:43:13,256,128,0,3,0,INFO.vmrss,265216.000,pid=994176;VmRSS_kB=265216
15:43:19,256,128,0,3,1,SNAPSHOT,954.249,
15:43:29,256,128,0,3,1,RESTORE,117.286,
15:43:40,256,128,0,3,2,SNAPSHOT,954.843,
15:43:50,256,128,0,3,2,RESTORE,113.976,
15:44:01,256,128,0,3,3,SNAPSHOT,971.686,
15:44:11,256,128,0,3,3,RESTORE,114.876,
15:44:22,256,128,0,3,4,SNAPSHOT,858.972,
15:44:33,256,128,0,3,4,RESTORE,114.798,
15:44:43,256,128,0,3,5,SNAPSHOT,753.377,
15:44:54,256,128,0,3,5,RESTORE,115.262,
15:44:59,256,128,0,3,0,CLEANUP,438.210,
15:45:35,256,256,0,1,0,BUILD,30682.715,
15:45:41,256,256,0,1,0,INFO.du,788871363.000,du_B=788871363
15:45:46,256,256,0,1,0,INFO.vmrss,265216.000,pid=996586;VmRSS_kB=265216
15:45:52,256,256,0,1,1,SNAPSHOT,845.819,
15:46:02,256,256,0,1,1,RESTORE,115.817,
15:46:13,256,256,0,1,2,SNAPSHOT,854.642,
15:46:23,256,256,0,1,2,RESTORE,115.177,
15:46:34,256,256,0,1,3,SNAPSHOT,888.099,
15:46:44,256,256,0,1,3,RESTORE,115.689,
15:46:55,256,256,0,1,4,SNAPSHOT,942.440,
15:47:06,256,256,0,1,4,RESTORE,114.510,
15:47:16,256,256,0,1,5,SNAPSHOT,902.860,
15:47:27,256,256,0,1,5,RESTORE,114.572,
15:47:32,256,256,0,1,0,CLEANUP,446.135,
15:48:27,256,256,0,2,0,BUILD,55023.662,
15:48:33,256,256,0,2,0,INFO.du,788878416.000,du_B=788878416
15:48:39,256,256,0,2,0,INFO.vmrss,265216.000,pid=999018;VmRSS_kB=265216
15:48:45,256,256,0,2,1,SNAPSHOT,978.221,
15:48:55,256,256,0,2,1,RESTORE,115.777,
15:49:06,256,256,0,2,2,SNAPSHOT,926.307,
15:49:16,256,256,0,2,2,RESTORE,114.346,
15:49:27,256,256,0,2,3,SNAPSHOT,862.396,
15:49:37,256,256,0,2,3,RESTORE,113.922,
15:49:48,256,256,0,2,4,SNAPSHOT,845.650,
15:49:58,256,256,0,2,4,RESTORE,115.076,
15:50:09,256,256,0,2,5,SNAPSHOT,890.878,
15:50:19,256,256,0,2,5,RESTORE,114.396,
15:50:25,256,256,0,2,0,CLEANUP,443.663,
15:51:03,256,256,0,3,0,BUILD,38437.370,
15:51:09,256,256,0,3,0,INFO.du,788885469.000,du_B=788885469
15:51:14,256,256,0,3,0,INFO.vmrss,265216.000,pid=1001416;VmRSS_kB=265216
15:51:21,256,256,0,3,1,SNAPSHOT,975.732,
15:51:31,256,256,0,3,1,RESTORE,115.556,
15:51:42,256,256,0,3,2,SNAPSHOT,855.222,
15:51:52,256,256,0,3,2,RESTORE,114.695,
15:52:03,256,256,0,3,3,SNAPSHOT,840.158,
15:52:13,256,256,0,3,3,RESTORE,114.617,
15:52:24,256,256,0,3,4,SNAPSHOT,878.829,
15:52:34,256,256,0,3,4,RESTORE,115.556,
15:52:45,256,256,0,3,5,SNAPSHOT,919.702,
15:52:55,256,256,0,3,5,RESTORE,110.693,
15:53:01,256,256,0,3,0,CLEANUP,449.266,
15:54:01,256,512,0,1,0,BUILD,55400.644,
15:54:08,256,512,0,1,0,INFO.du,1057328054.000,du_B=1057328054
15:54:13,256,512,0,1,0,INFO.vmrss,265216.000,pid=1003798;VmRSS_kB=265216
15:54:19,256,512,0,1,1,SNAPSHOT,1020.934,
15:54:30,256,512,0,1,1,RESTORE,111.230,
15:54:41,256,512,0,1,2,SNAPSHOT,888.098,
15:54:51,256,512,0,1,2,RESTORE,110.985,
15:55:02,256,512,0,1,3,SNAPSHOT,923.998,
15:55:12,256,512,0,1,3,RESTORE,114.592,
15:55:23,256,512,0,1,4,SNAPSHOT,972.071,
15:55:33,256,512,0,1,4,RESTORE,111.732,
15:55:44,256,512,0,1,5,SNAPSHOT,1013.093,
15:55:54,256,512,0,1,5,RESTORE,116.864,
15:56:00,256,512,0,1,0,CLEANUP,480.220,
15:56:24,256,512,0,2,0,BUILD,24188.249,
15:56:31,256,512,0,2,0,INFO.du,1057335132.000,du_B=1057335132
15:56:36,256,512,0,2,0,INFO.vmrss,265216.000,pid=1006196;VmRSS_kB=265216
15:56:42,256,512,0,2,1,SNAPSHOT,864.002,
15:56:52,256,512,0,2,1,RESTORE,117.534,
15:57:03,256,512,0,2,2,SNAPSHOT,861.611,
15:57:13,256,512,0,2,2,RESTORE,116.737,
15:57:24,256,512,0,2,3,SNAPSHOT,903.232,
15:57:35,256,512,0,2,3,RESTORE,114.296,
15:57:46,256,512,0,2,4,SNAPSHOT,951.456,
15:57:56,256,512,0,2,4,RESTORE,114.347,
15:58:07,256,512,0,2,5,SNAPSHOT,835.972,
15:58:17,256,512,0,2,5,RESTORE,115.220,
15:58:22,256,512,0,2,0,CLEANUP,478.922,
15:59:17,256,512,0,3,0,BUILD,54700.041,
15:59:24,256,512,0,3,0,INFO.du,1057342206.000,du_B=1057342206
15:59:29,256,512,0,3,0,INFO.vmrss,265216.000,pid=1008619;VmRSS_kB=265216
15:59:35,256,512,0,3,1,SNAPSHOT,983.654,
15:59:45,256,512,0,3,1,RESTORE,114.370,
15:59:56,256,512,0,3,2,SNAPSHOT,967.675,
16:00:07,256,512,0,3,2,RESTORE,115.650,
16:00:18,256,512,0,3,3,SNAPSHOT,820.017,
16:00:28,256,512,0,3,3,RESTORE,113.959,
16:00:39,256,512,0,3,4,SNAPSHOT,835.569,
16:00:49,256,512,0,3,4,RESTORE,114.366,
16:01:00,256,512,0,3,5,SNAPSHOT,883.102,
16:01:10,256,512,0,3,5,RESTORE,113.454,
16:01:16,256,512,0,3,0,CLEANUP,471.533,
16:01:45,256,768,0,1,0,BUILD,24940.061,
16:01:53,256,768,0,1,0,INFO.du,1325784793.000,du_B=1325784793
16:01:58,256,768,0,1,0,INFO.vmrss,265216.000,pid=1011051;VmRSS_kB=265216
16:02:04,256,768,0,1,1,SNAPSHOT,938.484,
16:02:15,256,768,0,1,1,RESTORE,114.899,
16:02:26,256,768,0,1,2,SNAPSHOT,967.854,
16:02:36,256,768,0,1,2,RESTORE,116.107,
16:02:47,256,768,0,1,3,SNAPSHOT,1006.235,
16:02:57,256,768,0,1,3,RESTORE,114.174,
16:03:08,256,768,0,1,4,SNAPSHOT,1017.221,
16:03:18,256,768,0,1,4,RESTORE,115.297,
16:03:29,256,768,0,1,5,SNAPSHOT,929.881,
16:03:40,256,768,0,1,5,RESTORE,115.250,
16:03:45,256,768,0,1,0,CLEANUP,488.719,
16:04:41,256,768,0,2,0,BUILD,55720.861,
16:04:48,256,768,0,2,0,INFO.du,1325791871.000,du_B=1325791871
16:04:54,256,768,0,2,0,INFO.vmrss,265216.000,pid=1013472;VmRSS_kB=265216
16:05:00,256,768,0,2,1,SNAPSHOT,878.240,
16:05:10,256,768,0,2,1,RESTORE,117.881,
16:05:21,256,768,0,2,2,SNAPSHOT,896.722,
16:05:31,256,768,0,2,2,RESTORE,113.697,
16:05:42,256,768,0,2,3,SNAPSHOT,940.661,
16:05:52,256,768,0,2,3,RESTORE,114.220,
16:06:03,256,768,0,2,4,SNAPSHOT,974.396,
16:06:13,256,768,0,2,4,RESTORE,113.108,
16:06:24,256,768,0,2,5,SNAPSHOT,860.186,
16:06:34,256,768,0,2,5,RESTORE,111.642,
16:06:40,256,768,0,2,0,CLEANUP,520.023,
16:07:11,256,768,0,3,0,BUILD,30594.852,
16:07:18,256,768,0,3,0,INFO.du,1325798945.000,du_B=1325798945
16:07:24,256,768,0,3,0,INFO.vmrss,265216.000,pid=1015865;VmRSS_kB=265216
16:07:30,256,768,0,3,1,SNAPSHOT,990.614,
16:07:40,256,768,0,3,1,RESTORE,114.570,
16:07:51,256,768,0,3,2,SNAPSHOT,998.500,
16:08:01,256,768,0,3,2,RESTORE,115.834,
16:08:12,256,768,0,3,3,SNAPSHOT,927.915,
16:08:22,256,768,0,3,3,RESTORE,116.688,
16:08:33,256,768,0,3,4,SNAPSHOT,904.247,
16:08:43,256,768,0,3,4,RESTORE,113.218,
16:08:55,256,768,0,3,5,SNAPSHOT,941.355,
16:09:05,256,768,0,3,5,RESTORE,114.368,
16:09:10,256,768,0,3,0,CLEANUP,507.677,
16:10:11,256,1024,0,1,0,BUILD,55531.159,
16:10:19,256,1024,0,1,0,INFO.du,1594241533.000,du_B=1594241533
16:10:25,256,1024,0,1,0,INFO.vmrss,265216.000,pid=1018296;VmRSS_kB=265216
16:10:31,256,1024,0,1,1,SNAPSHOT,825.076,
16:10:41,256,1024,0,1,1,RESTORE,111.651,
16:10:52,256,1024,0,1,2,SNAPSHOT,843.232,
16:11:02,256,1024,0,1,2,RESTORE,113.643,
16:11:13,256,1024,0,1,3,SNAPSHOT,881.042,
16:11:23,256,1024,0,1,3,RESTORE,115.208,
16:11:34,256,1024,0,1,4,SNAPSHOT,919.510,
16:11:44,256,1024,0,1,4,RESTORE,114.634,
16:11:55,256,1024,0,1,5,SNAPSHOT,955.046,
16:12:05,256,1024,0,1,5,RESTORE,112.998,
16:12:11,256,1024,0,1,0,CLEANUP,520.448,
16:12:36,256,1024,0,2,0,BUILD,24529.293,
16:12:44,256,1024,0,2,0,INFO.du,1594248621.000,du_B=1594248621
16:12:49,256,1024,0,2,0,INFO.vmrss,265216.000,pid=1020707;VmRSS_kB=265216
16:12:55,256,1024,0,2,1,SNAPSHOT,892.280,
16:13:05,256,1024,0,2,1,RESTORE,115.424,
16:13:16,256,1024,0,2,2,SNAPSHOT,901.001,
16:13:26,256,1024,0,2,2,RESTORE,114.000,
16:13:37,256,1024,0,2,3,SNAPSHOT,931.113,
16:13:48,256,1024,0,2,3,RESTORE,115.537,
16:13:59,256,1024,0,2,4,SNAPSHOT,951.079,
16:14:09,256,1024,0,2,4,RESTORE,112.602,
16:14:20,256,1024,0,2,5,SNAPSHOT,894.894,
16:14:30,256,1024,0,2,5,RESTORE,117.030,
16:14:36,256,1024,0,2,0,CLEANUP,523.094,
16:15:31,256,1024,0,3,0,BUILD,55220.120,
16:15:39,256,1024,0,3,0,INFO.du,1594255709.000,du_B=1594255709
16:15:45,256,1024,0,3,0,INFO.vmrss,265216.000,pid=1023174;VmRSS_kB=265216
16:15:51,256,1024,0,3,1,SNAPSHOT,863.666,
16:16:01,256,1024,0,3,1,RESTORE,114.229,
16:16:12,256,1024,0,3,2,SNAPSHOT,843.714,
16:16:22,256,1024,0,3,2,RESTORE,113.608,
16:16:33,256,1024,0,3,3,SNAPSHOT,805.486,
16:16:43,256,1024,0,3,3,RESTORE,115.371,
16:16:54,256,1024,0,3,4,SNAPSHOT,779.118,
16:17:04,256,1024,0,3,4,RESTORE,114.323,
16:17:15,256,1024,0,3,5,SNAPSHOT,827.287,
16:17:25,256,1024,0,3,5,RESTORE,116.031,
16:17:31,256,1024,0,3,0,CLEANUP,522.076,
16:18:00,256,2048,0,1,0,BUILD,24459.698,
16:18:10,256,2048,0,1,0,INFO.du,2668004679.000,du_B=2668004679
16:18:16,256,2048,0,1,0,INFO.vmrss,265216.000,pid=1025618;VmRSS_kB=265216
16:18:22,256,2048,0,1,1,SNAPSHOT,818.568,
16:18:32,256,2048,0,1,1,RESTORE,114.383,
16:18:43,256,2048,0,1,2,SNAPSHOT,690.950,
16:18:53,256,2048,0,1,2,RESTORE,115.150,
16:19:03,256,2048,0,1,3,SNAPSHOT,707.356,
16:19:14,256,2048,0,1,3,RESTORE,115.683,
16:19:24,256,2048,0,1,4,SNAPSHOT,732.384,
16:19:35,256,2048,0,1,4,RESTORE,115.852,
16:19:45,256,2048,0,1,5,SNAPSHOT,752.927,
16:19:56,256,2048,0,1,5,RESTORE,114.437,
16:20:01,256,2048,0,1,0,CLEANUP,606.860,
16:20:56,256,2048,0,2,0,BUILD,54315.018,
16:21:05,256,2048,0,2,0,INFO.du,2668011767.000,du_B=2668011767
16:21:11,256,2048,0,2,0,INFO.vmrss,265216.000,pid=1028060;VmRSS_kB=265216
16:21:17,256,2048,0,2,1,SNAPSHOT,759.097,
16:21:27,256,2048,0,2,1,RESTORE,115.309,
16:21:38,256,2048,0,2,2,SNAPSHOT,742.738,
16:21:48,256,2048,0,2,2,RESTORE,116.241,
16:21:59,256,2048,0,2,3,SNAPSHOT,683.287,
16:22:09,256,2048,0,2,3,RESTORE,112.968,
16:22:19,256,2048,0,2,4,SNAPSHOT,705.733,
16:22:30,256,2048,0,2,4,RESTORE,115.300,
16:22:40,256,2048,0,2,5,SNAPSHOT,729.046,
16:22:51,256,2048,0,2,5,RESTORE,115.394,
16:22:56,256,2048,0,2,0,CLEANUP,595.799,
16:23:23,256,2048,0,3,0,BUILD,26239.593,
16:23:32,256,2048,0,3,0,INFO.du,2668018855.000,du_B=2668018855
16:23:38,256,2048,0,3,0,INFO.vmrss,265216.000,pid=1030503;VmRSS_kB=265216
16:23:44,256,2048,0,3,1,SNAPSHOT,726.495,
16:23:54,256,2048,0,3,1,RESTORE,115.566,
16:24:04,256,2048,0,3,2,SNAPSHOT,660.349,
16:24:15,256,2048,0,3,2,RESTORE,117.194,
16:24:25,256,2048,0,3,3,SNAPSHOT,649.171,
16:24:36,256,2048,0,3,3,RESTORE,114.529,
16:24:46,256,2048,0,3,4,SNAPSHOT,666.769,
16:24:56,256,2048,0,3,4,RESTORE,113.514,
16:25:07,256,2048,0,3,5,SNAPSHOT,681.342,
16:25:17,256,2048,0,3,5,RESTORE,114.306,
16:25:23,256,2048,0,3,0,CLEANUP,612.401,
16:26:22,256,3072,0,1,0,BUILD,54007.523,
16:26:34,256,3072,0,1,0,INFO.du,3741767825.000,du_B=3741767825
16:26:39,256,3072,0,1,0,INFO.vmrss,265216.000,pid=1032967;VmRSS_kB=265216
16:26:45,256,3072,0,1,1,SNAPSHOT,743.122,
16:26:55,256,3072,0,1,1,RESTORE,116.975,
16:27:06,256,3072,0,1,2,SNAPSHOT,701.467,
16:27:16,256,3072,0,1,2,RESTORE,116.374,
16:27:27,256,3072,0,1,3,SNAPSHOT,660.440,
16:27:37,256,3072,0,1,3,RESTORE,116.741,
16:27:48,256,3072,0,1,4,SNAPSHOT,640.667,
16:27:58,256,3072,0,1,4,RESTORE,115.481,
16:28:08,256,3072,0,1,5,SNAPSHOT,649.485,
16:28:19,256,3072,0,1,5,RESTORE,116.207,
16:28:24,256,3072,0,1,0,CLEANUP,692.088,
16:28:48,256,3072,0,2,0,BUILD,23446.471,
16:28:59,256,3072,0,2,0,INFO.du,3741774913.000,du_B=3741774913
16:29:05,256,3072,0,2,0,INFO.vmrss,265216.000,pid=1035409;VmRSS_kB=265216
16:29:10,256,3072,0,2,1,SNAPSHOT,643.042,
16:29:21,256,3072,0,2,1,RESTORE,114.576,
16:29:31,256,3072,0,2,2,SNAPSHOT,636.838,
16:29:41,256,3072,0,2,2,RESTORE,113.807,
16:29:52,256,3072,0,2,3,SNAPSHOT,654.719,
16:30:02,256,3072,0,2,3,RESTORE,114.726,
16:30:13,256,3072,0,2,4,SNAPSHOT,672.497,
16:30:23,256,3072,0,2,4,RESTORE,116.120,
16:30:34,256,3072,0,2,5,SNAPSHOT,696.617,
16:30:44,256,3072,0,2,5,RESTORE,117.818,
16:30:50,256,3072,0,2,0,CLEANUP,679.699,
16:31:44,256,3072,0,3,0,BUILD,53749.385,
16:31:55,256,3072,0,3,0,INFO.du,3741782001.000,du_B=3741782001
16:32:01,256,3072,0,3,0,INFO.vmrss,265216.000,pid=1037810;VmRSS_kB=265216
16:32:06,256,3072,0,3,1,SNAPSHOT,678.156,
16:32:17,256,3072,0,3,1,RESTORE,114.805,
16:32:27,256,3072,0,3,2,SNAPSHOT,660.800,
16:32:37,256,3072,0,3,2,RESTORE,117.487,
16:32:48,256,3072,0,3,3,SNAPSHOT,686.662,
16:32:58,256,3072,0,3,3,RESTORE,116.416,
16:33:09,256,3072,0,3,4,SNAPSHOT,638.116,
16:33:19,256,3072,0,3,4,RESTORE,117.294,
16:33:30,256,3072,0,3,5,SNAPSHOT,635.491,
16:33:40,256,3072,0,3,5,RESTORE,114.111,
16:33:46,256,3072,0,3,0,CLEANUP,681.255,
16:34:14,256,4096,0,1,0,BUILD,23417.917,
16:34:26,256,4096,0,1,0,INFO.du,4815530971.000,du_B=4815530971
16:34:31,256,4096,0,1,0,INFO.vmrss,265216.000,pid=1040206;VmRSS_kB=265216
16:34:37,256,4096,0,1,1,SNAPSHOT,531.291,
16:34:47,256,4096,0,1,1,RESTORE,117.389,
16:34:58,256,4096,0,1,2,SNAPSHOT,486.024,
16:35:08,256,4096,0,1,2,RESTORE,114.155,
16:35:18,256,4096,0,1,3,SNAPSHOT,490.024,
16:35:29,256,4096,0,1,3,RESTORE,117.517,
16:35:39,256,4096,0,1,4,SNAPSHOT,500.101,
16:35:49,256,4096,0,1,4,RESTORE,113.429,
16:36:00,256,4096,0,1,5,SNAPSHOT,509.213,
16:36:10,256,4096,0,1,5,RESTORE,116.252,
16:36:16,256,4096,0,1,0,CLEANUP,783.706,
16:37:09,256,4096,0,2,0,BUILD,52540.572,
16:37:20,256,4096,0,2,0,INFO.du,4815538059.000,du_B=4815538059
16:37:26,256,4096,0,2,0,INFO.vmrss,265216.000,pid=1042604;VmRSS_kB=265216
16:37:31,256,4096,0,2,1,SNAPSHOT,495.147,
16:37:41,256,4096,0,2,1,RESTORE,114.737,
16:37:52,256,4096,0,2,2,SNAPSHOT,496.309,
16:38:02,256,4096,0,2,2,RESTORE,115.382,
16:38:13,256,4096,0,2,3,SNAPSHOT,509.098,
16:38:23,256,4096,0,2,3,RESTORE,115.647,
16:38:33,256,4096,0,2,4,SNAPSHOT,507.658,
16:38:44,256,4096,0,2,4,RESTORE,114.819,
16:38:54,256,4096,0,2,5,SNAPSHOT,521.602,
16:39:04,256,4096,0,2,5,RESTORE,117.064,
16:39:10,256,4096,0,2,0,CLEANUP,762.149,
16:39:32,256,4096,0,3,0,BUILD,22120.166,
16:39:44,256,4096,0,3,0,INFO.du,4815545147.000,du_B=4815545147
16:39:49,256,4096,0,3,0,INFO.vmrss,265216.000,pid=1045014;VmRSS_kB=265216
16:39:55,256,4096,0,3,1,SNAPSHOT,508.355,
16:40:05,256,4096,0,3,1,RESTORE,115.119,
16:40:16,256,4096,0,3,2,SNAPSHOT,507.744,
16:40:26,256,4096,0,3,2,RESTORE,116.186,
16:40:37,256,4096,0,3,3,SNAPSHOT,519.409,
16:40:47,256,4096,0,3,3,RESTORE,113.984,
16:40:57,256,4096,0,3,4,SNAPSHOT,517.164,
16:41:07,256,4096,0,3,4,RESTORE,116.063,
16:41:18,256,4096,0,3,5,SNAPSHOT,526.033,
16:41:28,256,4096,0,3,5,RESTORE,116.595,
16:41:34,256,4096,0,3,0,CLEANUP,785.146,
16:42:32,512,0,0,1,0,BUILD,52805.640,
16:42:42,512,0,0,1,0,INFO.vmrss,527296.000,pid=1047399;VmRSS_kB=527296
16:42:49,512,0,0,1,1,SNAPSHOT,1259.290,
16:42:59,512,0,0,1,1,RESTORE,115.824,
16:43:10,512,0,0,1,2,SNAPSHOT,1168.816,
16:43:20,512,0,0,1,2,RESTORE,113.848,
16:43:31,512,0,0,1,3,SNAPSHOT,1013.599,
16:43:42,512,0,0,1,3,RESTORE,117.509,
16:43:53,512,0,0,1,4,SNAPSHOT,903.288,
16:44:03,512,0,0,1,4,RESTORE,116.204,
16:44:14,512,0,0,1,5,SNAPSHOT,910.405,
16:44:24,512,0,0,1,5,RESTORE,114.959,
16:44:30,512,0,0,1,0,CLEANUP,539.404,
16:44:58,512,0,0,2,0,BUILD,28499.423,
16:45:08,512,0,0,2,0,INFO.vmrss,527296.000,pid=1049811;VmRSS_kB=527296
16:45:15,512,0,0,2,1,SNAPSHOT,1128.208,
16:45:25,512,0,0,2,1,RESTORE,115.132,
16:45:36,512,0,0,2,2,SNAPSHOT,1175.291,
16:45:46,512,0,0,2,2,RESTORE,114.687,
16:45:58,512,0,0,2,3,SNAPSHOT,1244.251,
16:46:08,512,0,0,2,3,RESTORE,117.410,
16:46:19,512,0,0,2,4,SNAPSHOT,1325.595,
16:46:29,512,0,0,2,4,RESTORE,114.597,
16:46:41,512,0,0,2,5,SNAPSHOT,1315.776,
16:46:51,512,0,0,2,5,RESTORE,116.291,
16:46:57,512,0,0,2,0,CLEANUP,533.531,
16:47:49,512,0,0,3,0,BUILD,52688.732,
16:48:00,512,0,0,3,0,INFO.vmrss,527296.000,pid=1052224;VmRSS_kB=527296
16:48:06,512,0,0,3,1,SNAPSHOT,1036.508,
16:48:16,512,0,0,3,1,RESTORE,115.692,
16:48:27,512,0,0,3,2,SNAPSHOT,1077.975,
16:48:37,512,0,0,3,2,RESTORE,113.446,
16:48:48,512,0,0,3,3,SNAPSHOT,1111.425,
16:48:59,512,0,0,3,3,RESTORE,116.357,
16:49:10,512,0,0,3,4,SNAPSHOT,1196.341,
16:49:20,512,0,0,3,4,RESTORE,116.545,
16:49:31,512,0,0,3,5,SNAPSHOT,1128.675,
16:49:41,512,0,0,3,5,RESTORE,114.326,
16:49:47,512,0,0,3,0,CLEANUP,535.282,
16:50:21,512,4,0,1,0,BUILD,28524.307,
16:50:26,512,4,0,1,0,INFO.du,524800334.000,du_B=524800334
16:50:31,512,4,0,1,0,INFO.vmrss,527296.000,pid=1054652;VmRSS_kB=527296
16:50:37,512,4,0,1,1,SNAPSHOT,1136.859,
16:50:48,512,4,0,1,1,RESTORE,117.023,
16:50:59,512,4,0,1,2,SNAPSHOT,1171.397,
16:51:09,512,4,0,1,2,RESTORE,117.447,
16:51:20,512,4,0,1,3,SNAPSHOT,1093.580,
16:51:30,512,4,0,1,3,RESTORE,115.677,
16:51:41,512,4,0,1,4,SNAPSHOT,929.547,
16:51:52,512,4,0,1,4,RESTORE,115.266,
16:52:03,512,4,0,1,5,SNAPSHOT,958.879,
16:52:13,512,4,0,1,5,RESTORE,116.525,
16:52:18,512,4,0,1,0,CLEANUP,524.123,
16:53:11,512,4,0,2,0,BUILD,52772.285,
16:53:16,512,4,0,2,0,INFO.du,524807421.000,du_B=524807421
16:53:22,512,4,0,2,0,INFO.vmrss,527296.000,pid=1057081;VmRSS_kB=527296
16:53:28,512,4,0,2,1,SNAPSHOT,1062.567,
16:53:38,512,4,0,2,1,RESTORE,115.576,
16:53:49,512,4,0,2,2,SNAPSHOT,1095.840,
16:53:59,512,4,0,2,2,RESTORE,116.114,
16:54:11,512,4,0,2,3,SNAPSHOT,1144.427,
16:54:21,512,4,0,2,3,RESTORE,115.035,
16:54:32,512,4,0,2,4,SNAPSHOT,1210.569,
16:54:42,512,4,0,2,4,RESTORE,117.640,
16:54:54,512,4,0,2,5,SNAPSHOT,1243.726,
16:55:04,512,4,0,2,5,RESTORE,115.802,
16:55:09,512,4,0,2,0,CLEANUP,529.836,
16:55:45,512,4,0,3,0,BUILD,36135.818,
16:55:51,512,4,0,3,0,INFO.du,524814512.000,du_B=524814512
16:55:56,512,4,0,3,0,INFO.vmrss,527296.000,pid=1059513;VmRSS_kB=527296
16:56:02,512,4,0,3,1,SNAPSHOT,983.229,
16:56:12,512,4,0,3,1,RESTORE,116.794,
16:56:23,512,4,0,3,2,SNAPSHOT,997.118,
16:56:33,512,4,0,3,2,RESTORE,113.762,
16:56:45,512,4,0,3,3,SNAPSHOT,1046.209,
16:56:55,512,4,0,3,3,RESTORE,116.764,
16:57:06,512,4,0,3,4,SNAPSHOT,1029.873,
16:57:16,512,4,0,3,4,RESTORE,115.279,
16:57:27,512,4,0,3,5,SNAPSHOT,1062.718,
16:57:37,512,4,0,3,5,RESTORE,113.887,
16:57:43,512,4,0,3,0,CLEANUP,540.620,
16:58:41,512,8,0,1,0,BUILD,52884.762,
16:58:46,512,8,0,1,0,INFO.du,529015958.000,du_B=529015958
16:58:51,512,8,0,1,0,INFO.vmrss,527296.000,pid=1061964;VmRSS_kB=527296
16:58:58,512,8,0,1,1,SNAPSHOT,1023.714,
16:59:08,512,8,0,1,1,RESTORE,115.051,
16:59:19,512,8,0,1,2,SNAPSHOT,1029.590,
16:59:29,512,8,0,1,2,RESTORE,114.288,
16:59:40,512,8,0,1,3,SNAPSHOT,1078.275,
16:59:50,512,8,0,1,3,RESTORE,112.743,
17:00:02,512,8,0,1,4,SNAPSHOT,1128.503,
17:00:12,512,8,0,1,4,RESTORE,113.994,
17:00:23,512,8,0,1,5,SNAPSHOT,1176.441,
17:00:33,512,8,0,1,5,RESTORE,117.393,
17:00:39,512,8,0,1,0,CLEANUP,534.810,
17:01:14,512,8,0,2,0,BUILD,35483.964,
17:01:19,512,8,0,2,0,INFO.du,529023049.000,du_B=529023049
17:01:25,512,8,0,2,0,INFO.vmrss,527296.000,pid=1064409;VmRSS_kB=527296
17:01:31,512,8,0,2,1,SNAPSHOT,941.071,
17:01:41,512,8,0,2,1,RESTORE,114.686,
